,Unnamed: 0,title,time_since_posted,year,kilometers,trim,location,price,im_link
821,821,کوییک,4 روز پیش,1402,0,اتوماتیک,تهران / فلکه دوم صادقیه,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d810e3d7-8ee7-4075-a933-fce3e6a1864d/CarImage_638343544908750524_thumb_900_600.jpg?width=270
822,822,شاهین,4 روز پیش,1402,0,دنده ای,اراک,588000000.0,/images/default-images/default-car-white.svg
823,823,پراید,4 روز پیش,1382,320000,دنده ای,تهران / میدان خراسان,95000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/8f12f429-7c33-406e-85d3-6e1a462a97fb/CarImage_638372004294700721_thumb_900_600.jpg?width=270
824,824,ساینا,4 روز پیش,1400,21000,دنده ای,تهران / استاد معین,308000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6709d06e-783c-4ba1-b612-ce9669019e56/CarImage_638371990739910315_thumb_900_600.jpg?width=270
825,825,ساینا,4 روز پیش,1402,0,دنده ای گازسوز,کرج / باغستان,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/cfaf1d67-95eb-4bfc-9b84-a96b16fa432b/CarImage_638371988453703374_thumb_900_600.jpg?width=270
826,826,کیا,4 روز پیش,1394,217000,2.0 لیتر ساده,تهران / پاسداران,965000000.0,/images/default-images/default-car-white.svg
827,827,کوییک,4 روز پیش,1402,0,دنده ای,تهران / پیروزی,365000000.0,/images/default-images/default-car-white.svg
828,828,کوییک,4 روز پیش,1402,16000,دنده ای,تهران / تهرانپارس شرقی,340000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/553168c1-9e84-4a2a-88d1-07c80f46fd05/CarImage_638371981365259385_thumb_900_600.jpg?width=270
829,829,سیتروئن,4 روز پیش,1397,0,اتوماتیک,تهران / یوسف‌آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/e8033bd9-6a2a-4feb-9972-cd9b9e1360e2/CarImage_638371980943865679_thumb_900_600.jpg?width=270
830,830,کوییک,4 روز پیش,1398,36000,دنده ای,تهران / تهران‌نو,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/51bc7678-701b-4440-92f2-34d2cdfca1fa/CarImage_638371978635234839_thumb_900_600.jpg?width=270
831,831,شاهین,4 روز پیش,1401,0,دنده ای,تهران / صادقیه,504000000.0,/images/default-images/default-car-white.svg
832,832,پراید,4 روز پیش,1399,100000,SE,اصفهان / خانه اصفهان,266000000.0,/images/default-images/default-car-white.svg
833,833,کوییک,4 روز پیش,1401,13000,دنده ای,شمیرانات,340000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d9f88478-8a45-4e81-a20a-15de0b5cee5e/CarImage_638371969667394694_thumb_900_600.jpeg?width=270
834,834,کیا,4 روز پیش,1397,76000,2.0 لیتر آپشنال,تهران / شهرک غرب,1250000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/f9cc803a-456a-402e-8b5f-995fca180c83/CarImage_638371965678839320_thumb_900_600.jpeg?width=270
835,835,پراید,4 روز پیش,1397,0,SE,تهران / خیابان شریعتی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/57c46f25-d2f8-4b41-93f8-63516e50e175/CarImage_638320121105790693_thumb_900_600.jpeg?width=270
836,836,سیتروئن,4 روز پیش,1398,0,اتوماتیک,همدان / میدان پیشاهنگی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5e80c779-ca6a-4ddd-aea9-77a1f9b0e830/CarImage_638276452526766668_thumb_900_600.jpeg?width=270
837,837,کیا,4 روز پیش,1397,60000,2.0 لیتر آپشنال,همدان / میدان پیشاهنگی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/5f8424f7-7a2b-4914-b19c-0dfa0ac59290/CarImage_638357343678960935_thumb_900_600.jpeg?width=270
838,838,کوییک,4 روز پیش,1402,0,دنده ای,تهران / یوسف‌آباد,355000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d86ec016-dace-452e-915e-b135c330d42c/CarImage_638371966873710132_thumb_900_600.jpeg?width=270
839,839,پراید,4 روز پیش,1381,300000,دنده ای,تهران / تجریش,97000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/a42b468a-ea6c-45c5-8318-154a0de6d368/CarImage_638371949780152826_thumb_900_600.jpg?width=270
840,840,پراید,4 روز پیش,1374,123456,دنده ای,تهران / شهرک غرب,85000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/51e20c38-35df-4df1-8873-575f2ee135ad/CarImage_638371949620020854_thumb_900_600.jpg?width=270
841,841,کوییک,4 روز پیش,1402,0,دنده ای,اسلام شهر,346000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/29cc3535-abf1-491b-be6a-85e283b83708/CarImage_638371942787576347_thumb_900_600.jpg?width=270
842,842,کوییک,4 روز پیش,1402,0,دنده ای,تهران / چهار راه قصر,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/6cc64a6a-7120-4576-97a5-8d8edb063a95/CarImage_638329617037338116_thumb_900_600.png?width=270
843,843,شاهین,4 روز پیش,1402,0,CVT,تهران / چهار راه قصر,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/9ad1a64b-e38b-4537-bc5b-0f88f354733e/CarImage_638351476292000526_thumb_900_600.jpeg?width=270
844,844,شاهین,4 روز پیش,1402,0,دنده ای,تهران / چهار راه قصر,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ae87a59c-8ae3-47ab-b7c9-88f091775b8e/CarImage10608931_638257021738330871_thumb_900_600.jpeg?width=270
845,845,کیا,4 روز پیش,1396,59000,2.0 لیتر آپشنال,تهران / آرژانتین,1330000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/ebd71403-6de4-481f-802b-78bde3a4b1a9/CarImage_638369352696600087_thumb_900_600.jpg?width=270
846,846,پراید,4 روز پیش,1396,140000,SE,اصفهان / مفتح,,/images/default-images/default-car-white.svg
847,847,چانگان,4 روز پیش,1398,31800,اتوماتیک,اصفهان / تالار,905000000.0,/images/default-images/default-car-white.svg
848,848,سیتروئن,4 روز پیش,1398,35000,اتوماتیک,تهران / شهید مطهری,1750000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/2cfc6c06-69de-4060-9752-6322f6087334/CarImage_638371930020732090_thumb_900_600.jpeg?width=270
849,849,پراید,4 روز پیش,1401,42000,SE,بستک,250000000.0,/images/default-images/default-car-white.svg
850,850,برلیانس,4 روز پیش,1397,62000,1.65 اتوماتیک,تهران / قصر فیروزه۱,695000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/934c6144-adb0-4267-a90e-e9ca50d1c6fe/CarImage_638371923883591106_thumb_900_600.jpg?width=270
851,851,تیبا,4 روز پیش,1393,226000,SX بنزینی,کرمان,218000000.0,/images/default-images/default-car-white.svg
852,852,پراید,4 روز پیش,1393,93000,SE,تهران / صادقیه,,/images/default-images/default-car-white.svg
853,853,کوییک,4 روز پیش,1402,11000,دنده ای,بجنورد,340000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/b2129392-c9b5-468e-b852-5de15cc87e89/CarImage_638371911299585462_thumb_900_600.jpg?width=270
854,854,کیا,4 روز پیش,1398,69000,2.0 لیتر آپشنال,اصفهان / بزرگمهر,1530000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/957bdd64-f0f0-4d49-8da8-21c373b246d2/CarImage_638371906463467721_thumb_900_600.jpg?width=270
855,855,ساینا,4 روز پیش,1396,148000,دنده ای,تهران / جردن,260000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/fc22a052-1237-44bd-bfbe-fe5c6ba5761b/CarImage_638371904899861466_thumb_900_600.jpg?width=270
856,856,شاهین,4 روز پیش,1400,26000,دنده ای,تهران / پیروزی,515000000.0,/images/default-images/default-car-white.svg
857,857,پراید,4 روز پیش,1385,618000,ساده,رباط کریم,,/images/default-images/default-car-white.svg
858,858,پراید,4 روز پیش,1384,260000,دنده ای,تهران / سعادت‌آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/8593029f-87e1-45c5-b3d7-ce673a431d51/CarImage_638371887707681849_thumb_900_600.jpg?width=270
859,859,کوییک,4 روز پیش,1401,0,دنده ای,تهران / میدان حر,334000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/2280b011-7a9b-4c03-a092-a2ad1eaf7f68/CarImage_638371867663232251_thumb_900_600.jpg?width=270
860,860,پراید,4 روز پیش,1399,106000,SE,ری,270000000.0,/images/default-images/default-car-white.svg
861,861,پراید,4 روز پیش,1385,0,دنده ای,اصفهان,93000000.0,/images/default-images/default-car-white.svg
862,862,کیا,4 روز پیش,1388,215000,دنده ای,کرج / باغستان,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/e7664117-5163-4753-aa61-c863b27aab86/CarImage_638371687455957209_thumb_900_600.jpg?width=270
863,863,برلیانس,4 روز پیش,1397,60000,1.65 اتوماتیک,میاندوآب,650000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/adc4d903-e85b-4d71-bd5a-c9742aee05b0/CarImage_638371675006415387_thumb_900_600.jpg?width=270
864,864,پراید,5 روز پیش,1392,200000,SE,کرج / مهرشهر - فاز 1,175000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d77fc15b-ee4e-4396-851f-39bc9f8cdd3e/CarImage_638371588664721059_thumb_900_600.jpg?width=270
865,865,پراید,5 روز پیش,1389,164000,SL,شهریار / شهریار,,/images/default-images/default-car-white.svg
866,866,پراید,5 روز پیش,1397,60000,SE,کوهدشت,273000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/8756a53b-6097-4e95-a7e9-f719c236ef71/CarImage_638371578649083099_thumb_900_600.jpg?width=270
867,867,تیبا,5 روز پیش,1399,49000,SX بنزینی,تهران / جوادیه,295000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/0f0f3412-e138-4662-8709-2a30b9f28ba7/CarImage_638371577512864980_thumb_900_600.jpg?width=270
868,868,ساینا,5 روز پیش,1402,0,دنده ای بنزینی,شیروان,360000000.0,/images/default-images/default-car-white.svg
869,869,تیبا,5 روز پیش,1400,16000,SX بنزینی,شیراز / مشیر غربی,305000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/f2131405-32aa-4780-9b17-ca1a5870ba70/CarImage_638371546753153398_thumb_900_600.jpeg?width=270
870,870,کوییک,5 روز پیش,1401,0,دنده ای,اصفهان,333000000.0,/images/default-images/default-car-white.svg
871,871,پراید,5 روز پیش,1397,87000,SE,نطنز,230000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/be581aa9-1b62-4970-99e3-40a5db33fe6d/CarImage_638371544601021499_thumb_900_600.jpg?width=270
872,872,تیبا,5 روز پیش,1397,45000,EX,تهران / 17 شهریور,277000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/fe546972-bccf-42b1-9a5a-764021a69822/CarImage_638371509477627464_thumb_900_600.jpg?width=270
873,873,تیبا,5 روز پیش,1399,49000,EX,تهران / سعادت‌آباد,273000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/9883a28f-d14b-467f-ace6-1e4acd49e4b1/CarImage_638371508459400067_thumb_900_600.jpeg?width=270
874,874,کوییک,5 روز پیش,1402,0,دنده ای,تهران / امیریه,350000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d5673748-4720-4ab5-9331-b135ad0b2f4a/CarImage_638371506252843319_thumb_900_600.jpg?width=270
875,875,کوییک,5 روز پیش,1400,61000,دنده ای,پاکدشت,277000000.0,/images/default-images/default-car-white.svg
876,876,تیبا,5 روز پیش,1397,75000,SX دوگانه سوز,تهران / امام حسین(ع),,/images/default-images/default-car-white.svg
877,877,چانگان,5 روز پیش,1396,53000,اتوماتیک,تهران / پونک,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/dc93ab8b-059c-4c62-9ca1-9af6c1984558/CarImage_638371499570591359_thumb_900_600.jpg?width=270
878,878,پراید,5 روز پیش,1389,150000,EX,یزد / تماس یا پیام بدهید,150000000.0,/images/default-images/default-car-white.svg
879,879,کوییک,5 روز پیش,1399,75000,دنده ای,تهران / تهران‌سر,295000000.0,/images/default-images/default-car-white.svg
880,880,کوییک,5 روز پیش,1402,0,دنده ای,شهریار,355000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/2af8d68b-1d1f-4277-8df0-9308def226a8/CarImage_638371471486173356_thumb_900_600.jpg?width=270
881,881,ساینا,5 روز پیش,1402,0,دنده ای گازسوز,کرج / فردیس,380000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/e5b36c47-1a14-495b-9763-9ee321dc4601/CarImage_638371455059169419_thumb_900_600.jpg?width=270
882,882,پراید,5 روز پیش,1392,132000,SE,/ مارلیک,200000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/345e77cb-912c-4c9c-97fe-381c8003c88f/CarImage_638371452237331568_thumb_900_600.jpg?width=270
883,883,کوییک,5 روز پیش,1402,0,اتوماتیک,تهران / جنت‌آباد جنوبی,450000000.0,/images/default-images/default-car-white.svg
884,884,سیتروئن,5 روز پیش,1386,230000,2.0 لیتر SX,ورامین / ورامین,480000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/291bcd26-7efa-4d01-b7a7-bca0388db4d0/CarImage_638371441300849832_thumb_900_600.jpg?width=270
885,885,پراید,5 روز پیش,1389,260000,دنده ای,کرمان,160000000.0,/images/default-images/default-car-white.svg
886,886,کوییک,5 روز پیش,1401,0,دنده ای,کرج / مهرشهر - فاز 1,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/2066897c-da12-4ede-a945-2bbd60b1c7a5/CarImage_638371432803029847_thumb_900_600.jpeg?width=270
887,887,برلیانس,5 روز پیش,1397,65000,1.5 دنده ای,تهران / پیروزی,550000000.0,/images/default-images/default-car-white.svg
888,888,شاهین,5 روز پیش,1402,0,دنده ای,ری,605000000.0,/images/default-images/default-car-white.svg
889,889,کوییک,5 روز پیش,1401,11000,دنده ای,شیراز / شهر صدرا,327000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/0684dd93-bed0-4ac5-8ab1-72395a68be5c/CarImage_638371412451921826_thumb_900_600.jpg?width=270
890,890,سیتروئن,5 روز پیش,1389,240000,2.0 لیتر SX,نورآباد ممسنی,485000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/94d978e9-4c2d-4d97-8d07-432468c3912d/CarImage_638371412004241866_thumb_900_600.jpg?width=270
891,891,زوتی,5 روز پیش,2014,160000,اتوماتیک,تهران / دروس,550000000.0,/images/default-images/default-car-white.svg
892,892,پراید,5 روز پیش,1388,330000,SX,کرج / کلاک نو,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/a2654702-f2e8-4495-9313-33d6facbc983/CarImage_638371411170049162_thumb_900_600.jpeg?width=270
893,893,تیبا,5 روز پیش,1397,100000,SX بنزینی,تهران / تهران نو,260000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/e0e223a7-2627-4503-8ca7-c26e61082ab0/CarImage_638371402587986612_thumb_900_600.jpg?width=270
894,894,چانگان,5 روز پیش,2023,0,تیپ 3,تهران / سعادت‌آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/75f577e1-07c1-46ad-8a2e-c2bba419a44b/CarImage_638371400403975945_thumb_900_600.jpeg?width=270
895,895,چانگان,5 روز پیش,2023,0,تیپ 3,تهران / سعادت‌آباد,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/d95edeb1-e374-4c20-bdf2-637fa228e97d/CarImage_638371399129211557_thumb_900_600.jpeg?width=270
896,896,پراید,5 روز پیش,1389,120000,دنده ای,ساری,160000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/cac3be9d-746a-4943-a879-97c4d48e0600/CarImage_638371398324812040_1_1_thumb_900_600.jpg?width=270
897,897,کیا,5 روز پیش,1397,60000,2.0 لیتر آپشنال,تهران / سهروردی,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/e2a40d47-de52-4baf-9e20-c1fc083b28d8/CarImage_638371372881415360_thumb_900_600.jpeg?width=270
898,898,کوییک,5 روز پیش,1401,22000,دنده ای,کرج / فردیس,313000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/48767a36-6749-4e27-890b-6169400df234/CarImage_638371359519349367_thumb_900_600.jpg?width=270
899,899,برلیانس,5 روز پیش,1396,124000,1.5 اتوماتیک,آمل,600000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/823fae6e-4b28-4918-85f8-332079edca64/CarImage_638371358078894933_thumb_900_600.jpeg?width=270
900,900,کیا,5 روز پیش,1397,49000,2.0 لیتر آپشنال,تهران / شهرک غرب,1450000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/fb734015-b420-4783-9fa4-9db985c3226f/CarImage_638371351857677083_thumb_900_600.jpg?width=270
901,901,تیبا,5 روز پیش,1401,0,EX,شاهین شهر,,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/be570146-5d16-4d3a-a61b-2eea286de290/CarImage_638371345426259964_thumb_900_600.jpg?width=270
902,902,پراید,5 روز پیش,1402,0,SE,هشتگرد,278000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/c2ba4a60-a9c0-4ae9-a47c-da921f0a24b1/CarImage_638371344538086553_thumb_900_600.jpg?width=270
903,903,تیبا,5 روز پیش,1399,63000,SX بنزینی,تهران / میدان هروی,250000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/fbdca839-d670-4556-a4ce-68e8680a8ada/CarImage_638371331990845861_thumb_900_600.jpg?width=270
904,904,تیبا,5 روز پیش,1397,153000,EX,تهران / تهران‌سر,262000000.0,/images/default-images/default-car-white.svg
905,905,سیتروئن,5 روز پیش,1389,0,2.0 لیتر SX,اصفهان / باغ زیار,360000000.0,https://cdn.bama.ir/uploads/BamaImages/VehicleCarImages/47ff2352-51ba-490a-b80f-9448f2f8df08/CarImage_638371331660615988_thumb_900_600.jpg?width=270
906,906,شاهین,5 روز پیش,1402,20400,دنده ای,جوانرود,558000000.0,/images/default-images/default-car-white.svg
